,demand
2025-01-04 15:00:00,-2090.4537790656614
2025-01-04 16:00:00,-2123.264725430082
2025-01-04 17:00:00,-2274.261765209908
2025-01-04 18:00:00,-2569.768343984469
2025-01-04 19:00:00,-2910.068686622164
2025-01-04 20:00:00,-3066.9901350465207
2025-01-04 21:00:00,-2910.0415639971143
2025-01-04 22:00:00,-2569.5397188715247
2025-01-04 23:00:00,-2272.7708749717663
2025-01-05 00:00:00,-1733.526409148351
2025-01-05 01:00:00,-1708.3101806550533
2025-01-05 02:00:00,-1632.4132198437037
2025-01-05 03:00:00,-1514.3994639414025
2025-01-05 04:00:00,-1455.4657434062012
2025-01-05 05:00:00,-1538.5978892014891
2025-01-05 06:00:00,-1710.6605657505709
2025-01-05 07:00:00,-1896.4590151887703
2025-01-05 08:00:00,-2085.0759336097226
2025-01-05 09:00:00,-2249.777447835832
2025-01-05 10:00:00,-2318.40724493408
2025-01-05 11:00:00,-2250.33670747524
2025-01-05 12:00:00,-2090.404136775492
2025-01-05 13:00:00,-1927.251157981466
2025-01-05 14:00:00,-1819.4290703634465
2025-01-05 15:00:00,-1777.7778383328573
2025-01-05 16:00:00,-1805.6811452060024
2025-01-05 17:00:00,-1934.0930688097
2025-01-05 18:00:00,-2185.3997717312927
2025-01-05 19:00:00,-2474.8002902104763
2025-01-05 20:00:00,-2608.250489474199
2025-01-05 21:00:00,-2474.777224404281
2025-01-05 22:00:00,-2185.205342816792
2025-01-05 23:00:00,-1932.8251758520569
2025-01-06 00:00:00,-2118.8255452590647
2025-01-06 01:00:00,-2088.0046769961245
2025-01-06 02:00:00,-1995.23861440489
2025-01-06 03:00:00,-1850.9947428502549
2025-01-06 04:00:00,-1778.9622246906442
2025-01-06 05:00:00,-1880.57158767104
2025-01-06 06:00:00,-2090.877466216582
2025-01-06 07:00:00,-2317.9720745603827
2025-01-06 08:00:00,-2548.511593836988
2025-01-06 09:00:00,-2749.82019452717
2025-01-06 10:00:00,-2833.703870305233
2025-01-06 11:00:00,-2750.503757006607
2025-01-06 12:00:00,-2555.024060516689
2025-01-06 13:00:00,-2355.608177707194
2025-01-06 14:00:00,-2223.821207296713
2025-01-06 15:00:00,-2172.9124389317244
2025-01-06 16:00:00,-2207.0176242280177
2025-01-06 17:00:00,-2363.9707935662555
2025-01-06 18:00:00,-2671.133729784054
2025-01-06 19:00:00,-3024.8573351060872
2025-01-06 20:00:00,-3187.9686034015617
2025-01-06 21:00:00,-3024.829142619874
2025-01-06 22:00:00,-2670.896086475819
2025-01-06 23:00:00,-2362.4210946559133
2025-01-07 00:00:00,-2223.5732486288584
2025-01-07 01:00:00,-2191.2286989219083
2025-01-07 02:00:00,-2093.8765900519543
2025-01-07 03:00:00,-1942.5017801790027
2025-01-07 04:00:00,-1866.9082133705097
2025-01-07 05:00:00,-1973.540806053265
2025-01-07 06:00:00,-2194.2435093077142
2025-01-07 07:00:00,-2432.564921446146
2025-01-07 08:00:00,-2674.501549481532
2025-01-07 09:00:00,-2885.7621793220446
2025-01-07 10:00:00,-2973.7927856520973
2025-01-07 11:00:00,-2886.4795348619778
2025-01-07 12:00:00,-2681.3359709014417
2025-01-07 13:00:00,-2472.061628632416
2025-01-07 14:00:00,-2333.7595477564
2025-01-07 15:00:00,-2280.334018830567
2025-01-07 16:00:00,-2316.125251305582
2025-01-07 17:00:00,-2480.837664467162
2025-01-07 18:00:00,-2803.1857168929128
2025-01-07 19:00:00,-3174.3962433860024
2025-01-07 20:00:00,-3345.5711914808426
2025-01-07 21:00:00,-3174.366657156831
2025-01-07 22:00:00,-2802.936325288168
2025-01-07 23:00:00,-2479.211353585562
2025-01-08 00:00:00,-1698.4176523536985
2025-01-08 01:00:00,-1673.7121229929764
2025-01-08 02:00:00,-1599.352287849004
2025-01-08 03:00:00,-1483.728640474922
2025-01-08 04:00:00,-1425.988492561606
2025-01-08 05:00:00,-1507.4369799637234
2025-01-08 06:00:00,-1676.0149062185387
2025-01-08 07:00:00,-1858.0504175556944
2025-01-08 08:00:00,-2042.8473159981504
2025-01-08 09:00:00,-2204.21316404914
2025-01-08 10:00:00,-2271.45301586448
2025-01-08 11:00:00,-2204.761097117136
2025-01-08 12:00:00,-2048.067608151943
2025-01-08 13:00:00,-1888.2189333607716
2025-01-08 14:00:00,-1782.5805444919
2025-01-08 15:00:00,-1741.7728663684466
2025-01-08 16:00:00,-1769.1110532586451
2025-01-08 17:00:00,-1894.922276364476
2025-01-08 18:00:00,-2141.1393158882825
2025-01-08 19:00:00,-2424.678664692801
2025-01-08 20:00:00,-2555.4261242893213
2025-01-08 21:00:00,-2424.656066033673
2025-01-08 22:00:00,-2140.948824702931
2025-01-08 23:00:00,-1893.6800617843053
2025-01-09 00:00:00,-1969.24186009067
2025-01-09 01:00:00,-1940.59686660193
2025-01-09 02:00:00,-1854.3798516809995
2025-01-09 03:00:00,-1720.3192299547309
2025-01-09 04:00:00,-1653.3720240533114
2025-01-09 05:00:00,-1747.8080248868189
2025-01-09 06:00:00,-1943.2668442226927
2025-01-09 07:00:00,-2154.3291518072606
2025-01-09 08:00:00,-2368.5931683896933
2025-01-09 09:00:00,-2555.6898947636023
2025-01-09 10:00:00,-2633.651596749898
2025-01-09 11:00:00,-2556.3251994735665
2025-01-09 12:00:00,-2374.645871514219
2025-01-09 13:00:00,-2189.308241960872
2025-01-09 14:00:00,-2066.825095895574
2025-01-09 15:00:00,-2019.510356872198
2025-01-09 16:00:00,-2051.2078029794934
2025-01-09 17:00:00,-2197.08047844649
2025-01-09 18:00:00,-2482.5584939546006
2025-01-09 19:00:00,-2811.3101139550904
2025-01-09 20:00:00,-2962.9061422824984
2025-01-09 21:00:00,-2811.283911786575
2025-01-09 22:00:00,-2482.3376276584618
2025-01-09 23:00:00,-2195.640184330907
2025-01-10 00:00:00,-1923.97847174483
2025-01-10 01:00:00,-1895.9918887290348
2025-01-10 02:00:00,-1811.7565878410392
2025-01-10 03:00:00,-1680.7773742983252
2025-01-10 04:00:00,-1615.3689623057678
2025-01-10 05:00:00,-1707.63433419512
2025-01-10 06:00:00,-1898.600496420398
2025-01-10 07:00:00,-2104.8114978312647
2025-01-10 08:00:00,-2314.150616366556
2025-01-10 09:00:00,-2496.946889883086
2025-01-10 10:00:00,-2573.1166277309867
2025-01-10 11:00:00,-2497.567591996798
2025-01-10 12:00:00,-2320.064196990377
2025-01-10 13:00:00,-2138.986587128661
2025-01-10 14:00:00,-2019.3187388277115
2025-01-10 15:00:00,-1973.0915378311768
2025-01-10 16:00:00,-2004.0604122775687
2025-01-10 17:00:00,-2146.5801773212597
2025-01-10 18:00:00,-2425.4964278466027
2025-01-10 19:00:00,-2746.691631062045
2025-01-10 20:00:00,-2894.8031966421736
2025-01-10 21:00:00,-2746.66603115522
2025-01-10 22:00:00,-2425.280638203127
2025-01-10 23:00:00,-2145.1729886322914
2025-01-11 00:00:00,-1924.269502087053
2025-01-11 01:00:00,-1896.278685684579
2025-01-11 02:00:00,-1812.0306429552347
2025-01-11 03:00:00,-1681.0316168595732
2025-01-11 04:00:00,-1615.6133108724596
2025-01-11 05:00:00,-1707.8926392707597
2025-01-11 06:00:00,-1898.887687966631
2025-01-11 07:00:00,-2105.1298818566183
2025-01-11 08:00:00,-2314.500666045244
2025-01-11 09:00:00,-2497.3245902152603
2025-01-11 10:00:00,-2573.505849868212
2025-01-11 11:00:00,-2497.9453862193936
2025-01-11 12:00:00,-2320.4151411860344
2025-01-11 13:00:00,-2139.310140644256
2025-01-11 14:00:00,-2019.6241908024865
2025-01-11 15:00:00,-1973.3899972546712
2025-01-11 16:00:00,-2004.363556203651
2025-01-11 17:00:00,-2146.9048794802434
2025-01-11 18:00:00,-2425.8633202343417
2025-01-11 19:00:00,-2747.1071089985758
2025-01-11 20:00:00,-2895.241078654555
2025-01-11 21:00:00,-2747.081505219383
2025-01-11 22:00:00,-2425.647497949475
2025-01-11 23:00:00,-2145.4974779330696
2025-01-12 00:00:00,-1814.9403272671875
2025-01-12 01:00:00,-1788.5398353262808
2025-01-12 02:00:00,-1709.0784240858202
2025-01-12 03:00:00,-1585.522230405115
2025-01-12 04:00:00,-1523.8207267702323
2025-01-12 05:00:00,-1610.8571186589763
2025-01-12 06:00:00,-1791.000604699018
2025-01-12 07:00:00,-1985.5249550922529
2025-01-12 08:00:00,-2183.0001419947885
2025-01-12 09:00:00,-2355.4367536053337
2025-01-12 10:00:00,-2427.289703608539
2025-01-12 11:00:00,-2356.0222785028004
2025-01-12 12:00:00,-2188.5785806885365
2025-01-12 13:00:00,-2017.763230449644
2025-01-12 14:00:00,-1904.8773499950048
2025-01-12 15:00:00,-1861.2699954754876
2025-01-12 16:00:00,-1890.4837626502615
2025-01-12 17:00:00,-2024.926467082322
2025-01-12 18:00:00,-2288.035622638269
2025-01-12 19:00:00,-2591.0276445353834
2025-01-12 20:00:00,-2730.745243902423
2025-01-12 21:00:00,-2591.003495458897
2025-01-12 22:00:00,-2287.832062498745
2025-01-12 23:00:00,-2023.5990283727997
2025-01-13 00:00:00,-2222.707581438911
2025-01-13 01:00:00,-2190.3756239033546
2025-01-13 02:00:00,-2093.06141552828
2025-01-13 03:00:00,-1941.7455379195887
2025-01-13 04:00:00,-1866.181400710772
2025-01-13 05:00:00,-1972.7724798805716
2025-01-13 06:00:00,-2193.389260582634
2025-01-13 07:00:00,-2431.6178909666187
2025-01-13 08:00:00,-2673.4603297950302
2025-01-13 09:00:00,-2884.638713010255
2025-01-13 10:00:00,-2972.635047832653
2025-01-13 11:00:00,-2885.355789273958
2025-01-13 12:00:00,-2680.292090482091
2025-01-13 13:00:00,-2471.0992215496926
2025-01-13 14:00:00,-2332.8509835474333
2025-01-13 15:00:00,-2279.446253903803
2025-01-13 16:00:00,-2315.2235523671275
2025-01-13 17:00:00,-2479.871840754793
2025-01-13 18:00:00,-2802.0943987166665
2025-01-13 19:00:00,-3173.160407922752
2025-01-13 20:00:00,-3344.268715291275
2025-01-13 21:00:00,-3173.1308332119
2025-01-13 22:00:00,-2801.845104203452
2025-01-13 23:00:00,-2478.246163018052
2025-01-14 00:00:00,-2127.09367434428
2025-01-14 01:00:00,-2096.152536190368
2025-01-14 02:00:00,-2003.024479766301
2025-01-14 03:00:00,-1858.217736505483
2025-01-14 04:00:00,-1785.9041314202357
2025-01-14 05:00:00,-1887.909996760756
2025-01-14 06:00:00,-2099.0365356740595
2025-01-14 07:00:00,-2327.01731774771
2025-01-14 08:00:00,-2558.456453563717
2025-01-14 09:00:00,-2760.550605240008
2025-01-14 10:00:00,-2844.761613799681
2025-01-14 11:00:00,-2761.2368351324512
2025-01-14 12:00:00,-2564.9943333385604
2025-01-14 13:00:00,-2364.8002853495864
2025-01-14 14:00:00,-2232.4990528350163
2025-01-14 15:00:00,-2181.3916271198023
2025-01-14 16:00:00,-2215.6298984434634
2025-01-14 17:00:00,-2373.195533997868
2025-01-14 18:00:00,-2681.557088390025
2025-01-14 19:00:00,-3036.6610019851173
2025-01-14 20:00:00,-3200.408766770139
2025-01-14 21:00:00,-3036.632699485545
2025-01-14 22:00:00,-2681.3185177446844
2025-01-14 23:00:00,-2371.6397878173
2025-01-15 00:00:00,-2190.886026735792
2025-01-15 01:00:00,-2159.016952021156
2025-01-15 02:00:00,-2063.0959495860147
2025-01-15 03:00:00,-1913.9463967413128
2025-01-15 04:00:00,-1839.4640789971268
2025-01-15 05:00:00,-1944.5291392317365
2025-01-15 06:00:00,-2161.987443751794
2025-01-15 07:00:00,-2396.805456627242
2025-01-15 08:00:00,-2635.1855405957613
2025-01-15 09:00:00,-2843.340573132869
2025-01-15 10:00:00,-2930.0771020295533
2025-01-15 11:00:00,-2844.047383322104
2025-01-15 12:00:00,-2641.919493884208
2025-01-15 13:00:00,-2435.7215498703285
2025-01-15 14:00:00,-2299.452552819482
2025-01-15 15:00:00,-2246.812395870862
2025-01-15 16:00:00,-2282.077486039363
2025-01-15 17:00:00,-2444.368575234721
2025-01-15 18:00:00,-2761.978010516676
2025-01-15 19:00:00,-3127.731626221689
2025-01-15 20:00:00,-3296.390249066457
2025-01-15 21:00:00,-3127.702474919336
2025-01-15 22:00:00,-2761.732285046486
2025-01-15 23:00:00,-2442.766171631501
2025-01-16 00:00:00,-1920.6841659299716
2025-01-16 01:00:00,-1892.74550255804
2025-01-16 02:00:00,-1808.6544324115032
2025-01-16 03:00:00,-1677.8994862351535
2025-01-16 04:00:00,-1612.603068901129
2025-01-16 05:00:00,-1704.7104606698151
2025-01-16 06:00:00,-1895.349643696574
2025-01-16 07:00:00,-2101.207563141601
2025-01-16 08:00:00,-2310.188243635305
2025-01-16 09:00:00,-2492.6715267334785
2025-01-16 10:00:00,-2568.7108439898843
2025-01-16 11:00:00,-2493.291166058489
2025-01-16 12:00:00,-2316.0916988116114
2025-01-16 13:00:00,-2135.3241366099232
2025-01-16 14:00:00,-2015.8611879449616
2025-01-16 15:00:00,-1969.7131388408648
2025-01-16 16:00:00,-2000.6289872556945
2025-01-16 17:00:00,-2142.904724781608
2025-01-16 18:00:00,-2421.3434047730507
2025-01-16 19:00:00,-2741.9886458962987
2025-01-16 20:00:00,-2889.8466094746877
2025-01-16 21:00:00,-2741.9630898225632
2025-01-16 22:00:00,-2421.12798461244
2025-01-16 23:00:00,-2141.49994553222
2025-01-17 00:00:00,-1708.8398713699642
2025-01-17 01:00:00,-1683.982738287064
2025-01-17 02:00:00,-1609.1665993082784
2025-01-17 03:00:00,-1492.8334356531316
2025-01-17 04:00:00,-1434.7389694325664
2025-01-17 05:00:00,-1516.6872596794508
2025-01-17 06:00:00,-1686.299652377959
2025-01-17 07:00:00,-1869.452211671643
2025-01-17 08:00:00,-2055.383103126021
2025-01-17 09:00:00,-2217.73916121622
2025-01-17 10:00:00,-2285.391625595538
2025-01-17 11:00:00,-2218.290456636482
2025-01-17 12:00:00,-2060.635429230992
2025-01-17 13:00:00,-1899.805854426314
2025-01-17 14:00:00,-1793.5192231043625
2025-01-17 15:00:00,-1752.4611315691318
2025-01-17 16:00:00,-1779.9670772970237
2025-01-17 17:00:00,-1906.5503320171613
2025-01-17 18:00:00,-2154.2782648762422
2025-01-17 19:00:00,-2439.557532710025
2025-01-17 20:00:00,-2571.1073147846755
2025-01-17 21:00:00,-2439.5347953758346
2025-01-17 22:00:00,-2154.0866047552927
2025-01-17 23:00:00,-1905.3004946756505
2025-01-18 00:00:00,-1689.7959715207062
2025-01-18 01:00:00,-1665.2158548867435
2025-01-18 02:00:00,-1591.2334927185832
2025-01-18 03:00:00,-1476.196785890617
2025-01-18 04:00:00,-1418.7497444024891
2025-01-18 05:00:00,-1499.784774689546
2025-01-18 06:00:00,-1667.506948489338
2025-01-18 07:00:00,-1848.6183926061344
2025-01-18 08:00:00,-2032.477206193496
2025-01-18 09:00:00,-2193.0239124760787
2025-01-18 10:00:00,-2259.9224345008315
2025-01-18 11:00:00,-2193.5690640703765
2025-01-18 12:00:00,-2037.670998568072
2025-01-18 13:00:00,-1878.633763915736
2025-01-18 14:00:00,-1773.531627405804
2025-01-18 15:00:00,-1732.9311013782017
2025-01-18 16:00:00,-1760.1305113771016
2025-01-18 17:00:00,-1885.3030787263087
2025-01-18 18:00:00,-2130.2702462133543
2025-01-18 19:00:00,-2412.3702636698977
2025-01-18 20:00:00,-2542.454009682893
2025-01-18 21:00:00,-2412.347779728387
2025-01-18 22:00:00,-2130.0807220187776
2025-01-18 23:00:00,-1884.0671700024288
2025-01-19 00:00:00,-1953.7555894047528
2025-01-19 01:00:00,-1925.3358623659872
2025-01-19 02:00:00,-1839.7968647358
2025-01-19 03:00:00,-1706.790506134062
2025-01-19 04:00:00,-1640.3697782510446
2025-01-19 05:00:00,-1734.0631270512788
2025-01-19 06:00:00,-1927.9848430757056
2025-01-19 07:00:00,-2137.38734030732
2025-01-19 08:00:00,-2349.966368048974
2025-01-19 09:00:00,-2535.591751258899
2025-01-19 10:00:00,-2612.940356375499
2025-01-19 11:00:00,-2536.222059883361
2025-01-19 12:00:00,-2355.971472246792
2025-01-19 13:00:00,-2172.0913521836287
2025-01-19 14:00:00,-2050.5714230765275
2025-01-19 15:00:00,-2003.628770829692
2025-01-19 16:00:00,-2035.0769457629283
2025-01-19 17:00:00,-2179.802467198852
2025-01-19 18:00:00,-2463.0354614565854
2025-01-19 19:00:00,-2789.2017532254645
2025-01-19 20:00:00,-2939.6056186311075
2025-01-19 21:00:00,-2789.175757112834
2025-01-19 22:00:00,-2462.816332070125
2025-01-19 23:00:00,-2178.373499667877
2025-01-20 00:00:00,-2038.1977802576196
2025-01-20 01:00:00,-2008.5497398988
2025-01-20 02:00:00,-1919.3137085135093
2025-01-20 03:00:00,-1780.558755574486
2025-01-20 04:00:00,-1711.267294110001
2025-01-20 05:00:00,-1809.010111371868
2025-01-20 06:00:00,-2011.3132107401757
2025-01-20 07:00:00,-2229.766177606881
2025-01-20 08:00:00,-2451.5329660537245
2025-01-20 09:00:00,-2645.181161390792
2025-01-20 10:00:00,-2725.8728078329705
2025-01-20 11:00:00,-2645.8387122360587
2025-01-20 12:00:00,-2457.797613542174
2025-01-20 13:00:00,-2265.970112406053
2025-01-20 14:00:00,-2139.198037584444
2025-01-20 15:00:00,-2090.2265029013074
2025-01-20 16:00:00,-2123.033882027785
2025-01-20 17:00:00,-2274.0145052628523
2025-01-20 18:00:00,-2569.48895627528
2025-01-20 19:00:00,-2909.7523011293456
2025-01-20 20:00:00,-3066.6566889014844
2025-01-20 21:00:00,-2909.7251814530946
2025-01-20 22:00:00,-2569.2603560186794
2025-01-20 23:00:00,-2272.523777115745
2025-01-21 00:00:00,-1967.8072650594847
2025-01-21 01:00:00,-1939.1831394824828
2025-01-21 02:00:00,-1853.028933759201
2025-01-21 03:00:00,-1719.0659753548964
2025-01-21 04:00:00,-1652.1675405723952
2025-01-21 05:00:00,-1746.5347446672663
2025-01-21 06:00:00,-1941.8511720213812
2025-01-21 07:00:00,-2152.759720464491
2025-01-21 08:00:00,-2366.867645456662
2025-01-21 09:00:00,-2553.828071643455
2025-01-21 10:00:00,-2631.732978437368
2025-01-21 11:00:00,-2554.4629135331847
2025-01-21 12:00:00,-2372.915939179781
2025-01-21 13:00:00,-2187.71332830943
2025-01-21 14:00:00,-2065.319411361342
2025-01-21 15:00:00,-2018.039141181474
2025-01-21 16:00:00,-2049.7134956616774
2025-01-21 17:00:00,-2195.479902711548
2025-01-21 18:00:00,-2480.749947146699
2025-01-21 19:00:00,-2809.2620712020203
2025-01-21 20:00:00,-2960.747661642954
2025-01-21 21:00:00,-2809.235888121816
2025-01-21 22:00:00,-2480.5292417519186
2025-01-21 23:00:00,-2194.0406578519364
2025-01-22 00:00:00,-1744.6483386295242
2025-01-22 01:00:00,-1719.2703282830023
2025-01-22 02:00:00,-1642.8864290313013
2025-01-22 03:00:00,-1524.1155224654588
2025-01-22 04:00:00,-1464.803695960601
2025-01-22 05:00:00,-1548.469199573961
2025-01-22 06:00:00,-1721.6357929395515
2025-01-22 07:00:00,-1908.626284934159
2025-01-22 08:00:00,-2098.453328597256
2025-01-22 09:00:00,-2264.211532018868
2025-01-22 10:00:00,-2333.281643011156
2025-01-22 11:00:00,-2264.774379746832
2025-01-22 12:00:00,-2103.815716358978
2025-01-22 13:00:00,-1939.6159834369423
2025-01-22 14:00:00,-1831.102132688767
2025-01-22 15:00:00,-1789.183675386614
2025-01-22 16:00:00,-1817.2660038251047
2025-01-22 17:00:00,-1946.501790481205
2025-01-22 18:00:00,-2199.4208227064023
2025-01-22 19:00:00,-2490.67807214818
2025-01-22 20:00:00,-2624.9844589482605
2025-01-22 21:00:00,-2490.6548583567737
2025-01-22 22:00:00,-2199.2251463781527
2025-01-22 23:00:00,-1945.2257629973217
2025-01-23 00:00:00,-2231.1512909793755
2025-01-23 01:00:00,-2198.6965095237574
2025-01-23 02:00:00,-2101.012620081977
2025-01-23 03:00:00,-1949.121917727981
2025-01-23 04:00:00,-1873.2707244837256
2025-01-23 05:00:00,-1980.266726064206
2025-01-23 06:00:00,-2201.7215945253406
2025-01-23 07:00:00,-2440.855217260088
2025-01-23 08:00:00,-2683.616376717825
2025-01-23 09:00:00,-2895.596992734154
2025-01-23 10:00:00,-2983.9276115163816
2025-01-23 11:00:00,-2896.316793055551
2025-01-23 12:00:00,-2690.474090167801
2025-01-23 13:00:00,-2480.486531084546
2025-01-23 14:00:00,-2341.713110203568
2025-01-23 15:00:00,-2288.10550455908
2025-01-23 16:00:00,-2324.0187152399585
2025-01-23 17:00:00,-2489.2924760627247
2025-01-23 18:00:00,-2812.739105832125
2025-01-23 19:00:00,-3185.214735281664
2025-01-23 20:00:00,-3356.9730556610966
2025-01-23 21:00:00,-3185.1850482212308
2025-01-23 22:00:00,-2812.4888642890464
2025-01-23 23:00:00,-2487.660622637049
2025-01-24 00:00:00,-2227.8921689622275
2025-01-24 01:00:00,-2195.484795359779
2025-01-24 02:00:00,-2097.9435962483626
2025-01-24 03:00:00,-1946.2747660436212
2025-01-24 04:00:00,-1870.534371334153
2025-01-24 05:00:00,-1977.3740800509863
2025-01-24 06:00:00,-2198.505461512147
2025-01-24 07:00:00,-2437.2897732620027
2025-01-24 08:00:00,-2679.6963228629825
2025-01-24 09:00:00,-2891.367291256732
2025-01-24 10:00:00,-2979.568882363594
2025-01-24 11:00:00,-2892.086040140208
2025-01-24 12:00:00,-2686.544019007102
2025-01-24 13:00:00,-2476.863196217305
2025-01-24 14:00:00,-2338.2924866061608
2025-01-24 15:00:00,-2284.763187497205
2025-01-24 16:00:00,-2320.6239384743817
2025-01-24 17:00:00,-2485.6562780385666
2025-01-24 18:00:00,-2808.630437816032
2025-01-24 19:00:00,-3180.5619788706254
2025-01-24 20:00:00,-3352.06940576478
2025-01-24 21:00:00,-3180.5323351751363
2025-01-24 22:00:00,-2808.3805618096726
2025-01-24 23:00:00,-2484.0268083192086
