,wind_cf
2025-01-16 00:00:00,0.15754308952022725
2025-01-16 01:00:00,0.14571566466777067
2025-01-16 02:00:00,0.15339860202580963
2025-01-16 03:00:00,0.15605733759856485
2025-01-16 04:00:00,0.1362315885621701
2025-01-16 05:00:00,0.1261304878815291
2025-01-16 06:00:00,0.1200995049047102
2025-01-16 07:00:00,0.11794429745979045
2025-01-16 08:00:00,0.10478740519707752
2025-01-16 09:00:00,0.09274896716296603
2025-01-16 10:00:00,0.08992196316720273
2025-01-16 11:00:00,0.08170949218914501
2025-01-16 12:00:00,0.08065702350197353
2025-01-16 13:00:00,0.08248312096877743
2025-01-16 14:00:00,0.08463679916074938
2025-01-16 15:00:00,0.08759315443037005
2025-01-16 16:00:00,0.09935603654244414
2025-01-16 17:00:00,0.1087113446296712
2025-01-16 18:00:00,0.11902008651306036
2025-01-16 19:00:00,0.12241558369809008
2025-01-16 20:00:00,0.14795685386884727
2025-01-16 21:00:00,0.14516391688475175
2025-01-16 22:00:00,0.1516486062154818
2025-01-16 23:00:00,0.15681947226018977
2025-01-17 00:00:00,0.15681127826185964
2025-01-17 01:00:00,0.16206164718520966
2025-01-17 02:00:00,0.14575851544224253
2025-01-17 03:00:00,0.133817068287043
2025-01-17 04:00:00,0.13878733627321424
2025-01-17 05:00:00,0.13059668552588488
2025-01-17 06:00:00,0.10803586775296793
2025-01-17 07:00:00,0.09922588637826342
2025-01-17 08:00:00,0.11240612730382395
2025-01-17 09:00:00,0.09663110418279114
2025-01-17 10:00:00,0.08846279369156874
2025-01-17 11:00:00,0.08828748433377587
2025-01-17 12:00:00,0.08073516584536328
2025-01-17 13:00:00,0.08494994910475763
2025-01-17 14:00:00,0.10382323878627471
2025-01-17 15:00:00,0.0941575071360996
2025-01-17 16:00:00,0.10419051604856894
2025-01-17 17:00:00,0.11690527092347615
2025-01-17 18:00:00,0.12094277993673717
2025-01-17 19:00:00,0.13492490730163378
2025-01-17 20:00:00,0.13926779166285597
2025-01-17 21:00:00,0.14371532733677292
2025-01-17 22:00:00,0.15486631708068868
2025-01-17 23:00:00,0.1660647838324717
2025-01-18 00:00:00,0.15378185284444412
2025-01-18 01:00:00,0.1462046980795789
2025-01-18 02:00:00,0.14356671169513147
2025-01-18 03:00:00,0.14344872897661512
2025-01-18 04:00:00,0.14609177359601982
2025-01-18 05:00:00,0.12535338951620856
2025-01-18 06:00:00,0.12578398267272908
2025-01-18 07:00:00,0.11413700706641351
2025-01-18 08:00:00,0.10358097655163209
2025-01-18 09:00:00,0.09266318233078376
2025-01-18 10:00:00,0.09190514863416134
2025-01-18 11:00:00,0.08840935241238666
2025-01-18 12:00:00,0.08029916466489903
2025-01-18 13:00:00,0.0846881352280266
2025-01-18 14:00:00,0.09203669341167178
2025-01-18 15:00:00,0.10987147906336019
2025-01-18 16:00:00,0.11226564739686028
2025-01-18 17:00:00,0.10427668139161392
2025-01-18 18:00:00,0.10368716670568183
2025-01-18 19:00:00,0.12267556819177285
2025-01-18 20:00:00,0.11353611378882973
2025-01-18 21:00:00,0.1409169868500113
2025-01-18 22:00:00,0.14950576224069995
2025-01-18 23:00:00,0.16449474561676447
2025-01-19 00:00:00,0.1477670401044435
2025-01-19 01:00:00,0.14637347288286987
2025-01-19 02:00:00,0.15349200801808627
2025-01-19 03:00:00,0.14508246615298773
2025-01-19 04:00:00,0.14382314283410816
2025-01-19 05:00:00,0.1287586821677576
2025-01-19 06:00:00,0.11609734651873681
2025-01-19 07:00:00,0.10748362211300595
2025-01-19 08:00:00,0.10388343455995076
2025-01-19 09:00:00,0.09628508015385849
2025-01-19 10:00:00,0.08702132809670696
2025-01-19 11:00:00,0.079332411003386
2025-01-19 12:00:00,0.08206430913959692
2025-01-19 13:00:00,0.08669759747685112
2025-01-19 14:00:00,0.08905690864971783
2025-01-19 15:00:00,0.09347587201216466
2025-01-19 16:00:00,0.10222138404656814
2025-01-19 17:00:00,0.10860660321095182
2025-01-19 18:00:00,0.12199978365494428
2025-01-19 19:00:00,0.12171905257911896
2025-01-19 20:00:00,0.1400998177711974
2025-01-19 21:00:00,0.14515610132738255
2025-01-19 22:00:00,0.15500498928776044
2025-01-19 23:00:00,0.16033518480837927
2025-01-20 00:00:00,0.15752299268533543
2025-01-20 01:00:00,0.15169411757725856
2025-01-20 02:00:00,0.15381578061612317
2025-01-20 03:00:00,0.14651523481532117
2025-01-20 04:00:00,0.14565811200725676
2025-01-20 05:00:00,0.13450532866703763
2025-01-20 06:00:00,0.12043676238996688
2025-01-20 07:00:00,0.11501281322887982
2025-01-20 08:00:00,0.0922643774392633
2025-01-20 09:00:00,0.08868539579206274
2025-01-20 10:00:00,0.08977790860061709
2025-01-20 11:00:00,0.08561909979426449
2025-01-20 12:00:00,0.09053169252721595
2025-01-20 13:00:00,0.08287884748306885
2025-01-20 14:00:00,0.09392474941474621
2025-01-20 15:00:00,0.09934657705034886
2025-01-20 16:00:00,0.09539259707789044
2025-01-20 17:00:00,0.10697872371401555
2025-01-20 18:00:00,0.12488854266837146
2025-01-20 19:00:00,0.12430440332477033
2025-01-20 20:00:00,0.14358999990893564
2025-01-20 21:00:00,0.14726850803668518
2025-01-20 22:00:00,0.14549916613789335
2025-01-20 23:00:00,0.15042266943418994
2025-01-21 00:00:00,0.1519250604434628
2025-01-21 01:00:00,0.14498652474955265
2025-01-21 02:00:00,0.15371460133043985
2025-01-21 03:00:00,0.15367121925776545
2025-01-21 04:00:00,0.13124750441362418
2025-01-21 05:00:00,0.13176090854189407
2025-01-21 06:00:00,0.11490666269988657
2025-01-21 07:00:00,0.1113206295269142
2025-01-21 08:00:00,0.10765112942317609
2025-01-21 09:00:00,0.10323984734276954
2025-01-21 10:00:00,0.07712614549677028
2025-01-21 11:00:00,0.09003189465316647
2025-01-21 12:00:00,0.08919652765226553
2025-01-21 13:00:00,0.07887011809559742
2025-01-21 14:00:00,0.09642610566924274
2025-01-21 15:00:00,0.09828116829898481
2025-01-21 16:00:00,0.10371856249543274
2025-01-21 17:00:00,0.10938340466653934
2025-01-21 18:00:00,0.12666549387851214
2025-01-21 19:00:00,0.13112280598239356
2025-01-21 20:00:00,0.1400713892048267
2025-01-21 21:00:00,0.14314854499021226
2025-01-21 22:00:00,0.15470203072933783
2025-01-21 23:00:00,0.16153949480521856
2025-01-22 00:00:00,0.17103433309343002
2025-01-22 01:00:00,0.1641662172972706
2025-01-22 02:00:00,0.14704956839007202
2025-01-22 03:00:00,0.15500168266115077
2025-01-22 04:00:00,0.14124376727577356
2025-01-22 05:00:00,0.1341913954095747
2025-01-22 06:00:00,0.13782974483021398
2025-01-22 07:00:00,0.11527571584180674
2025-01-22 08:00:00,0.09828945542312013
2025-01-22 09:00:00,0.08429682048880964
2025-01-22 10:00:00,0.09995949827026965
2025-01-22 11:00:00,0.09808382174948259
2025-01-22 12:00:00,0.09027622525372943
2025-01-22 13:00:00,0.0763078624021202
2025-01-22 14:00:00,0.07811172815481907
2025-01-22 15:00:00,0.09174695236341805
2025-01-22 16:00:00,0.09199872572941656
2025-01-22 17:00:00,0.1146765512250032
2025-01-22 18:00:00,0.10908947376991211
2025-01-22 19:00:00,0.13779182982965393
2025-01-22 20:00:00,0.13791817542408874
2025-01-22 21:00:00,0.1277633172621246
2025-01-22 22:00:00,0.15788683136388976
2025-01-22 23:00:00,0.16579896231763885
2025-01-23 00:00:00,0.1620586866979582
2025-01-23 01:00:00,0.15504926496312277
2025-01-23 02:00:00,0.16436829676278858
2025-01-23 03:00:00,0.1422983145333095
2025-01-23 04:00:00,0.14535161529709617
2025-01-23 05:00:00,0.13800705557455678
2025-01-23 06:00:00,0.12520817381375177
2025-01-23 07:00:00,0.10442204502706862
2025-01-23 08:00:00,0.11257372076745667
2025-01-23 09:00:00,0.09104462147943153
2025-01-23 10:00:00,0.09434846105262895
2025-01-23 11:00:00,0.09882465248176996
2025-01-23 12:00:00,0.07143513884998857
2025-01-23 13:00:00,0.08709515476577957
2025-01-23 14:00:00,0.0959860485939903
2025-01-23 15:00:00,0.08273917950450903
2025-01-23 16:00:00,0.09903516567420806
2025-01-23 17:00:00,0.0884417029383147
2025-01-23 18:00:00,0.1221530644506822
2025-01-23 19:00:00,0.13945287034487566
2025-01-23 20:00:00,0.14175126100541172
2025-01-23 21:00:00,0.14100838487733522
2025-01-23 22:00:00,0.1654762692682415
2025-01-23 23:00:00,0.14429055982786235
2025-01-24 00:00:00,0.14463482425328333
2025-01-24 01:00:00,0.16641727555056157
2025-01-24 02:00:00,0.1498432983845943
2025-01-24 03:00:00,0.15005523824035458
2025-01-24 04:00:00,0.14199122542239112
2025-01-24 05:00:00,0.11780186662598796
2025-01-24 06:00:00,0.11288045729870393
2025-01-24 07:00:00,0.10975904058069429
2025-01-24 08:00:00,0.09808917147332528
2025-01-24 09:00:00,0.10112139732323976
2025-01-24 10:00:00,0.08133235982600036
2025-01-24 11:00:00,0.08134497665872499
2025-01-24 12:00:00,0.07468169550724808
2025-01-24 13:00:00,0.08684217057991747
2025-01-24 14:00:00,0.08309922392269359
2025-01-24 15:00:00,0.09274454702224653
2025-01-24 16:00:00,0.09015554286417064
2025-01-24 17:00:00,0.11501496745114992
2025-01-24 18:00:00,0.1326919771200479
2025-01-24 19:00:00,0.12703015614247437
2025-01-24 20:00:00,0.14771017455251825
2025-01-24 21:00:00,0.15264591477126055
2025-01-24 22:00:00,0.15778322098846334
2025-01-24 23:00:00,0.14838657638086503
