,peninsular
2025-01-04 09:00:00,0.6690518570011299
2025-01-04 10:00:00,0.624805205894807
2025-01-04 11:00:00,0.6207603382692379
2025-01-04 12:00:00,0.6807445449668723
2025-01-04 13:00:00,0.6751504464614513
2025-01-04 14:00:00,0.648702196861836
2025-01-04 15:00:00,0.6514779229652896
2025-01-04 16:00:00,0.6369338635881996
2025-01-04 17:00:00,0.6428364139518372
2025-01-04 18:00:00,0.6514916314911008
2025-01-04 19:00:00,0.7049025598507728
2025-01-04 20:00:00,0.6771181228886404
2025-01-04 21:00:00,0.5985331357806893
2025-01-04 22:00:00,0.6493447696145305
2025-01-04 23:00:00,0.6142148765960661
2025-01-05 00:00:00,0.5227636397227284
2025-01-05 01:00:00,0.5285905058377197
2025-01-05 02:00:00,0.5466911724758202
2025-01-05 03:00:00,0.5058255885493926
2025-01-05 04:00:00,0.564430137373899
2025-01-05 05:00:00,0.5490980640136274
2025-01-05 06:00:00,0.5545921385650225
2025-01-05 07:00:00,0.5087423064677588
2025-01-05 08:00:00,0.5713409407231537
2025-01-05 09:00:00,0.5244704990477079
2025-01-05 10:00:00,0.5800244895067682
2025-01-05 11:00:00,0.5525925635136509
2025-01-05 12:00:00,0.554110542173427
2025-01-05 13:00:00,0.5459094730870581
2025-01-05 14:00:00,0.5314381616253743
2025-01-05 15:00:00,0.5613890139528148
2025-01-05 16:00:00,0.564333622935176
2025-01-05 17:00:00,0.5303176973271259
2025-01-05 18:00:00,0.5599913550171828
2025-01-05 19:00:00,0.5010053059377426
2025-01-05 20:00:00,0.553974267492372
2025-01-05 21:00:00,0.5284909426136216
2025-01-05 22:00:00,0.5239380429477688
2025-01-05 23:00:00,0.5300528690660375
2025-01-06 00:00:00,0.6468473793249145
2025-01-06 01:00:00,0.6666089827088675
2025-01-06 02:00:00,0.6638784535880162
2025-01-06 03:00:00,0.6678733754621758
2025-01-06 04:00:00,0.6631366975398322
2025-01-06 05:00:00,0.6540967475051334
2025-01-06 06:00:00,0.6654901894831622
2025-01-06 07:00:00,0.6638910654027915
2025-01-06 08:00:00,0.6630130281462482
2025-01-06 09:00:00,0.6473812225571856
2025-01-06 10:00:00,0.6516275823312249
2025-01-06 11:00:00,0.6654037465706798
2025-01-06 12:00:00,0.6461391258525644
2025-01-06 13:00:00,0.6624039788652676
2025-01-06 14:00:00,0.6707930437007085
2025-01-06 15:00:00,0.6599617348991711
2025-01-06 16:00:00,0.6574184921397368
2025-01-06 17:00:00,0.6697120715777543
2025-01-06 18:00:00,0.6707396234581824
2025-01-06 19:00:00,0.6676021789109376
2025-01-06 20:00:00,0.6468363276131195
2025-01-06 21:00:00,0.6530486483622803
2025-01-06 22:00:00,0.6561693605376805
2025-01-06 23:00:00,0.6578757920147059
2025-01-07 00:00:00,0.4367838750288179
2025-01-07 01:00:00,0.4488034926048638
2025-01-07 02:00:00,0.4432764862730568
2025-01-07 03:00:00,0.4468652387526463
2025-01-07 04:00:00,0.4369839913455203
2025-01-07 05:00:00,0.4385720387864734
2025-01-07 06:00:00,0.4631929293495399
2025-01-07 07:00:00,0.464829273280093
2025-01-07 08:00:00,0.4601677420806574
2025-01-07 09:00:00,0.4565741389507342
2025-01-07 10:00:00,0.46707677741577
2025-01-07 11:00:00,0.451784400727915
2025-01-07 12:00:00,0.4593589729790044
2025-01-07 13:00:00,0.4341229816696368
2025-01-07 14:00:00,0.447274551373879
2025-01-07 15:00:00,0.4729039569264438
2025-01-07 16:00:00,0.4463476935976672
2025-01-07 17:00:00,0.4388146601386731
2025-01-07 18:00:00,0.4598853446284451
2025-01-07 19:00:00,0.4461304598310508
2025-01-07 20:00:00,0.4409990322671739
2025-01-07 21:00:00,0.4589320736802738
2025-01-07 22:00:00,0.4429688559439038
2025-01-07 23:00:00,0.4544676566987632
2025-01-08 00:00:00,0.4957071974146383
2025-01-08 01:00:00,0.4997122302239089
2025-01-08 02:00:00,0.5089102093530015
2025-01-08 03:00:00,0.5046607887906017
2025-01-08 04:00:00,0.5063462946220072
2025-01-08 05:00:00,0.5095525697740536
2025-01-08 06:00:00,0.4975230858236912
2025-01-08 07:00:00,0.499881567510235
2025-01-08 08:00:00,0.4991709063174855
2025-01-08 09:00:00,0.4856635650626463
2025-01-08 10:00:00,0.507892064788157
2025-01-08 11:00:00,0.5039574665593701
2025-01-08 12:00:00,0.5027331841129933
2025-01-08 13:00:00,0.504006273638763
2025-01-08 14:00:00,0.5056494641087281
2025-01-08 15:00:00,0.4923271676659949
2025-01-08 16:00:00,0.5089517918312472
2025-01-08 17:00:00,0.4988668444232086
2025-01-08 18:00:00,0.4930569047258428
2025-01-08 19:00:00,0.501101644338374
2025-01-08 20:00:00,0.5047618995707549
2025-01-08 21:00:00,0.5071645234473281
2025-01-08 22:00:00,0.5054085344237129
2025-01-08 23:00:00,0.4985393021137063
2025-01-09 00:00:00,0.5587740359371525
2025-01-09 01:00:00,0.5625583845233258
2025-01-09 02:00:00,0.570223166689821
2025-01-09 03:00:00,0.5248031776594858
2025-01-09 04:00:00,0.5613240791649992
2025-01-09 05:00:00,0.5686721701762124
2025-01-09 06:00:00,0.559247196660381
2025-01-09 07:00:00,0.5719195833476307
2025-01-09 08:00:00,0.5598678443237419
2025-01-09 09:00:00,0.5387083184996745
2025-01-09 10:00:00,0.5467911535890664
2025-01-09 11:00:00,0.5543018323176525
2025-01-09 12:00:00,0.536392811013806
2025-01-09 13:00:00,0.5602817648708881
2025-01-09 14:00:00,0.5661805017438598
2025-01-09 15:00:00,0.5258159111355412
2025-01-09 16:00:00,0.5538532985111729
2025-01-09 17:00:00,0.5460228337628255
2025-01-09 18:00:00,0.5430583047945642
2025-01-09 19:00:00,0.5720796468308379
2025-01-09 20:00:00,0.5416732502401558
2025-01-09 21:00:00,0.5611306413324287
2025-01-09 22:00:00,0.5469349828605503
2025-01-09 23:00:00,0.5735044515235747
2025-01-10 00:00:00,0.4849968836863577
2025-01-10 01:00:00,0.4877060234172952
2025-01-10 02:00:00,0.4962018478262662
2025-01-10 03:00:00,0.4954301171175667
2025-01-10 04:00:00,0.4893275424427718
2025-01-10 05:00:00,0.5022215700129905
2025-01-10 06:00:00,0.4918863740280895
2025-01-10 07:00:00,0.4958828434016026
2025-01-10 08:00:00,0.5097829059005285
2025-01-10 09:00:00,0.5047286013196205
2025-01-10 10:00:00,0.5068302641789604
2025-01-10 11:00:00,0.50970254297903
2025-01-10 12:00:00,0.5030812167033658
2025-01-10 13:00:00,0.5011946832358903
2025-01-10 14:00:00,0.4991707051502731
2025-01-10 15:00:00,0.4906412319124409
2025-01-10 16:00:00,0.4916041585874443
2025-01-10 17:00:00,0.5008343418593105
2025-01-10 18:00:00,0.4952737722283079
2025-01-10 19:00:00,0.5041329669562543
2025-01-10 20:00:00,0.5024853612749893
2025-01-10 21:00:00,0.5060963832681841
2025-01-10 22:00:00,0.5046108525107846
2025-01-10 23:00:00,0.4967922520544513
2025-01-11 00:00:00,0.3988440171438716
2025-01-11 01:00:00,0.3975282490478205
2025-01-11 02:00:00,0.3962719665412371
2025-01-11 03:00:00,0.4030880002855626
2025-01-11 04:00:00,0.3937356390194339
2025-01-11 05:00:00,0.4019656878574265
2025-01-11 06:00:00,0.3865520337948815
2025-01-11 07:00:00,0.4003970469201062
2025-01-11 08:00:00,0.3975613435129813
2025-01-11 09:00:00,0.3917315388497919
2025-01-11 10:00:00,0.4085679202868729
2025-01-11 11:00:00,0.3872985802185052
2025-01-11 12:00:00,0.4049404154056623
2025-01-11 13:00:00,0.4028946121136608
2025-01-11 14:00:00,0.391956168960616
2025-01-11 15:00:00,0.4051634799484092
2025-01-11 16:00:00,0.4086256867447634
2025-01-11 17:00:00,0.3921435403666215
2025-01-11 18:00:00,0.4081598566231937
2025-01-11 19:00:00,0.3941600327438319
2025-01-11 20:00:00,0.3948558813971353
2025-01-11 21:00:00,0.3939982688099179
2025-01-11 22:00:00,0.4086310196133149
2025-01-11 23:00:00,0.3944093322313141
2025-01-12 00:00:00,0.5571588987483341
2025-01-12 01:00:00,0.5516960595717403
2025-01-12 02:00:00,0.5500303889450288
2025-01-12 03:00:00,0.5601782763695604
2025-01-12 04:00:00,0.5602361704086166
2025-01-12 05:00:00,0.5517160239818993
2025-01-12 06:00:00,0.5617424420092808
2025-01-12 07:00:00,0.5451781547551523
2025-01-12 08:00:00,0.5395641688189978
2025-01-12 09:00:00,0.5542323427645258
2025-01-12 10:00:00,0.5454310975261035
2025-01-12 11:00:00,0.5485604267559636
2025-01-12 12:00:00,0.5380285668969564
2025-01-12 13:00:00,0.5417151939555025
2025-01-12 14:00:00,0.5568969379908278
2025-01-12 15:00:00,0.5447627757279927
2025-01-12 16:00:00,0.5650918089828799
2025-01-12 17:00:00,0.556878428388785
2025-01-12 18:00:00,0.5518204069526004
2025-01-12 19:00:00,0.5483627058391843
2025-01-12 20:00:00,0.5588483204105765
2025-01-12 21:00:00,0.5427096410967732
2025-01-12 22:00:00,0.5473579522270712
2025-01-12 23:00:00,0.5445855799882521
2025-01-13 00:00:00,0.6849692372462917
2025-01-13 01:00:00,0.6875232446996001
2025-01-13 02:00:00,0.6900394330553036
2025-01-13 03:00:00,0.6915232299856915
2025-01-13 04:00:00,0.6998482347008085
2025-01-13 05:00:00,0.6923305164481973
2025-01-13 06:00:00,0.6898399597823893
2025-01-13 07:00:00,0.6891406204875398
2025-01-13 08:00:00,0.6909327637879247
2025-01-13 09:00:00,0.6818156390942804
2025-01-13 10:00:00,0.6859881910866695
2025-01-13 11:00:00,0.6917131134001847
2025-01-13 12:00:00,0.6892305514412939
2025-01-13 13:00:00,0.6904493856468789
2025-01-13 14:00:00,0.6831880101726594
2025-01-13 15:00:00,0.6878107323784243
2025-01-13 16:00:00,0.6837482402460582
2025-01-13 17:00:00,0.6938053926057935
2025-01-13 18:00:00,0.6776683665562532
2025-01-13 19:00:00,0.698782647199274
2025-01-13 20:00:00,0.6836810460996454
2025-01-13 21:00:00,0.6899188065441089
2025-01-13 22:00:00,0.6793284909269357
2025-01-13 23:00:00,0.6919890975125481
2025-01-14 00:00:00,0.5495015709299225
2025-01-14 01:00:00,0.5435552944198129
2025-01-14 02:00:00,0.5506963360635672
2025-01-14 03:00:00,0.5583268914576396
2025-01-14 04:00:00,0.5526735924603842
2025-01-14 05:00:00,0.5546237214703857
2025-01-14 06:00:00,0.5481311733533445
2025-01-14 07:00:00,0.5542010474195025
2025-01-14 08:00:00,0.5430662990895013
2025-01-14 09:00:00,0.5604053195447457
2025-01-14 10:00:00,0.5587973147494605
2025-01-14 11:00:00,0.5479489774909826
2025-01-14 12:00:00,0.5462003691724912
2025-01-14 13:00:00,0.5392062343527911
2025-01-14 14:00:00,0.553799882115927
2025-01-14 15:00:00,0.5399081955335395
2025-01-14 16:00:00,0.5497978068718478
2025-01-14 17:00:00,0.5531052600823907
2025-01-14 18:00:00,0.5524147738802296
2025-01-14 19:00:00,0.549872258966707
2025-01-14 20:00:00,0.5519672095821931
2025-01-14 21:00:00,0.5453598047853605
2025-01-14 22:00:00,0.5593985340020963
2025-01-14 23:00:00,0.5500129652903906
2025-01-15 00:00:00,0.3906229674676875
2025-01-15 01:00:00,0.3982973233125872
2025-01-15 02:00:00,0.3925521860946864
2025-01-15 03:00:00,0.3912148610154706
2025-01-15 04:00:00,0.4027401065202493
2025-01-15 05:00:00,0.3966754661974055
2025-01-15 06:00:00,0.4044383258726912
2025-01-15 07:00:00,0.41168548519331
2025-01-15 08:00:00,0.4009418305748229
2025-01-15 09:00:00,0.402544612988143
2025-01-15 10:00:00,0.3924989229598552
2025-01-15 11:00:00,0.3921546121742567
2025-01-15 12:00:00,0.4093563972429308
2025-01-15 13:00:00,0.3899410720816085
2025-01-15 14:00:00,0.4036781391419379
2025-01-15 15:00:00,0.4087579660709478
2025-01-15 16:00:00,0.4115875747998851
2025-01-15 17:00:00,0.3737133349630596
2025-01-15 18:00:00,0.3871734964074388
2025-01-15 19:00:00,0.3949242422332193
2025-01-15 20:00:00,0.3953157967026826
2025-01-15 21:00:00,0.4073734529906603
2025-01-15 22:00:00,0.3709427588753883
2025-01-15 23:00:00,0.4155887049362525
2025-01-16 00:00:00,0.5688783257938307
2025-01-16 01:00:00,0.575055881404071
2025-01-16 02:00:00,0.5860926880497116
2025-01-16 03:00:00,0.5700289861663503
2025-01-16 04:00:00,0.5691232552619145
2025-01-16 05:00:00,0.5756022124467873
2025-01-16 06:00:00,0.5773760303562835
2025-01-16 07:00:00,0.5795160071452875
2025-01-16 08:00:00,0.5687269435310809
2025-01-16 09:00:00,0.5604849184653393
2025-01-16 10:00:00,0.5702071489252899
2025-01-16 11:00:00,0.5723173447857468
2025-01-16 12:00:00,0.5719369894270291
2025-01-16 13:00:00,0.566883071953307
2025-01-16 14:00:00,0.5714887282790222
2025-01-16 15:00:00,0.5678601081776866
2025-01-16 16:00:00,0.5729152461343309
2025-01-16 17:00:00,0.5746137489805935
2025-01-16 18:00:00,0.5836229568629178
2025-01-16 19:00:00,0.5688241490622408
2025-01-16 20:00:00,0.5681031767121967
2025-01-16 21:00:00,0.5825606055598314
2025-01-16 22:00:00,0.5809910831683286
2025-01-16 23:00:00,0.5660002940891748
2025-01-17 00:00:00,0.6492924093470518
2025-01-17 01:00:00,0.6607390639818684
2025-01-17 02:00:00,0.6327109336838627
2025-01-17 03:00:00,0.6599357224871502
2025-01-17 04:00:00,0.6543626436368066
2025-01-17 05:00:00,0.6586934098277228
2025-01-17 06:00:00,0.6570772217837224
2025-01-17 07:00:00,0.6527963005640793
2025-01-17 08:00:00,0.6510587290554991
2025-01-17 09:00:00,0.6656740907285628
2025-01-17 10:00:00,0.6516032930675923
2025-01-17 11:00:00,0.6410671346933446
2025-01-17 12:00:00,0.6548466175907683
2025-01-17 13:00:00,0.650859325141772
2025-01-17 14:00:00,0.6453770589181671
2025-01-17 15:00:00,0.6610931849585809
2025-01-17 16:00:00,0.6458086499259434
2025-01-17 17:00:00,0.6528501685652621
2025-01-17 18:00:00,0.6565541296285555
2025-01-17 19:00:00,0.6476244946376242
2025-01-17 20:00:00,0.6468954880672659
2025-01-17 21:00:00,0.6425943430803702
2025-01-17 22:00:00,0.6502538275602971
2025-01-17 23:00:00,0.6455189663324391
2025-01-18 00:00:00,0.593843688315499
2025-01-18 01:00:00,0.6025336648726463
2025-01-18 02:00:00,0.576963768044448
2025-01-18 03:00:00,0.5895722404218213
2025-01-18 04:00:00,0.6135167877260674
2025-01-18 05:00:00,0.5931291874887515
2025-01-18 06:00:00,0.6076754731264228
2025-01-18 07:00:00,0.5869543514304779
2025-01-18 08:00:00,0.6186788362059215
2025-01-18 09:00:00,0.5970905005466265
2025-01-18 10:00:00,0.5854475533134738
2025-01-18 11:00:00,0.5994744663805055
2025-01-18 12:00:00,0.5861060711492585
2025-01-18 13:00:00,0.6205837846499705
2025-01-18 14:00:00,0.5957655584275887
2025-01-18 15:00:00,0.5930065753221408
2025-01-18 16:00:00,0.6093807627243307
2025-01-18 17:00:00,0.6000655442686604
2025-01-18 18:00:00,0.6039408809199128
2025-01-18 19:00:00,0.5917330964678358
2025-01-18 20:00:00,0.5903874910872043
2025-01-18 21:00:00,0.6060723778558815
2025-01-18 22:00:00,0.6119740952840029
2025-01-18 23:00:00,0.6031551260019514
2025-01-19 00:00:00,0.4493897540395776
2025-01-19 01:00:00,0.4429912190867028
2025-01-19 02:00:00,0.4441798966612763
2025-01-19 03:00:00,0.4396434518336499
2025-01-19 04:00:00,0.449305196671443
2025-01-19 05:00:00,0.4505570007965554
2025-01-19 06:00:00,0.4401583006140571
2025-01-19 07:00:00,0.4554234193010796
2025-01-19 08:00:00,0.4451809099223201
2025-01-19 09:00:00,0.4519669831639342
2025-01-19 10:00:00,0.4535543343993586
2025-01-19 11:00:00,0.4514648775781282
2025-01-19 12:00:00,0.459217501804657
2025-01-19 13:00:00,0.451172362310751
2025-01-19 14:00:00,0.4474716112838722
2025-01-19 15:00:00,0.456532178468902
2025-01-19 16:00:00,0.453150682634392
2025-01-19 17:00:00,0.4487670727182785
2025-01-19 18:00:00,0.4621449663643625
2025-01-19 19:00:00,0.451161803181902
2025-01-19 20:00:00,0.4436285925085858
2025-01-19 21:00:00,0.4519173046964176
2025-01-19 22:00:00,0.4416009559072474
2025-01-19 23:00:00,0.4492512450617218
2025-01-20 00:00:00,0.5531849475156444
2025-01-20 01:00:00,0.5571613252235049
2025-01-20 02:00:00,0.5611558144114019
2025-01-20 03:00:00,0.5516504903030246
2025-01-20 04:00:00,0.5456894917758558
2025-01-20 05:00:00,0.5505670118691245
2025-01-20 06:00:00,0.5571196945796751
2025-01-20 07:00:00,0.5591491111637671
2025-01-20 08:00:00,0.5454948637235703
2025-01-20 09:00:00,0.5425460549870794
2025-01-20 10:00:00,0.5419790427545915
2025-01-20 11:00:00,0.5513159252074962
2025-01-20 12:00:00,0.5501049054998027
2025-01-20 13:00:00,0.5561712948565227
2025-01-20 14:00:00,0.5560094653856452
2025-01-20 15:00:00,0.5516597130489056
2025-01-20 16:00:00,0.5651879573673134
2025-01-20 17:00:00,0.5471417139348155
2025-01-20 18:00:00,0.5488333083828196
2025-01-20 19:00:00,0.5499198111713849
2025-01-20 20:00:00,0.5440507825971501
2025-01-20 21:00:00,0.5438559295303758
2025-01-20 22:00:00,0.5484981209737798
2025-01-20 23:00:00,0.549751167727359
2025-01-21 00:00:00,0.5055380623453297
2025-01-21 01:00:00,0.4991550654741354
2025-01-21 02:00:00,0.4920090168324026
2025-01-21 03:00:00,0.4985799552677207
2025-01-21 04:00:00,0.4913225040465682
2025-01-21 05:00:00,0.4840779964364977
2025-01-21 06:00:00,0.4939177268202883
2025-01-21 07:00:00,0.5084046501857026
2025-01-21 08:00:00,0.4936441764855725
2025-01-21 09:00:00,0.5009917207116411
2025-01-21 10:00:00,0.4963513149608021
2025-01-21 11:00:00,0.4980780951019292
2025-01-21 12:00:00,0.5007766977890711
2025-01-21 13:00:00,0.5100611291676412
2025-01-21 14:00:00,0.5113509587233155
2025-01-21 15:00:00,0.512440073401623
2025-01-21 16:00:00,0.4992460100446421
2025-01-21 17:00:00,0.4923130993204604
2025-01-21 18:00:00,0.5076797361987267
2025-01-21 19:00:00,0.5115727231193016
2025-01-21 20:00:00,0.4948848056544865
2025-01-21 21:00:00,0.4905525986450705
2025-01-21 22:00:00,0.50471297860736
2025-01-21 23:00:00,0.5013217043063278
2025-01-22 00:00:00,0.5191041565411497
2025-01-22 01:00:00,0.5627433303438993
2025-01-22 02:00:00,0.5536430226218986
2025-01-22 03:00:00,0.5601484273603826
2025-01-22 04:00:00,0.5455562571131628
2025-01-22 05:00:00,0.5541111702890502
2025-01-22 06:00:00,0.5608278224040447
2025-01-22 07:00:00,0.5614279206343933
2025-01-22 08:00:00,0.5393760981097155
2025-01-22 09:00:00,0.5567250548837407
2025-01-22 10:00:00,0.5629851174303402
2025-01-22 11:00:00,0.5560687170173448
2025-01-22 12:00:00,0.5575920599143176
2025-01-22 13:00:00,0.5542822030747008
2025-01-22 14:00:00,0.5582121456381313
2025-01-22 15:00:00,0.5534046528000767
2025-01-22 16:00:00,0.5327477784899745
2025-01-22 17:00:00,0.5421130685031444
2025-01-22 18:00:00,0.5614532769669559
2025-01-22 19:00:00,0.5281840316568338
2025-01-22 20:00:00,0.5472971612130104
2025-01-22 21:00:00,0.5659614143528487
2025-01-22 22:00:00,0.5373810008027857
2025-01-22 23:00:00,0.5401406345623827
2025-01-23 00:00:00,0.6838563600942089
2025-01-23 01:00:00,0.702396195850614
2025-01-23 02:00:00,0.6900686533772471
2025-01-23 03:00:00,0.6680376656478505
2025-01-23 04:00:00,0.713200105101882
2025-01-23 05:00:00,0.6896652861223592
2025-01-23 06:00:00,0.6914783419025509
2025-01-23 07:00:00,0.6878870989605073
2025-01-23 08:00:00,0.7017971154790854
2025-01-23 09:00:00,0.6756747021459505
2025-01-23 10:00:00,0.7079252507124296
2025-01-23 11:00:00,0.6938356259153841
2025-01-23 12:00:00,0.6830177902001547
2025-01-23 13:00:00,0.7162700306317294
2025-01-23 14:00:00,0.6832137091419489
2025-01-23 15:00:00,0.7107542356144825
2025-01-23 16:00:00,0.6993259264945381
2025-01-23 17:00:00,0.7023860027415318
2025-01-23 18:00:00,0.6870731061494056
2025-01-23 19:00:00,0.6891472578738406
2025-01-23 20:00:00,0.7002084168680539
2025-01-23 21:00:00,0.6833052107746395
2025-01-23 22:00:00,0.6915815881448336
2025-01-23 23:00:00,0.6956156858386215
2025-01-24 00:00:00,0.6025293617917976
2025-01-24 01:00:00,0.5819000939252437
2025-01-24 02:00:00,0.6011184550334371
2025-01-24 03:00:00,0.5880482435444201
2025-01-24 04:00:00,0.5985988120830894
2025-01-24 05:00:00,0.6024167345404251
2025-01-24 06:00:00,0.5922222988968562
2025-01-24 07:00:00,0.5998200184031806
2025-01-24 08:00:00,0.5943147131818319
2025-01-24 09:00:00,0.602123886348123
2025-01-24 10:00:00,0.6024960107200306
2025-01-24 11:00:00,0.5921539225340567
2025-01-24 12:00:00,0.5954209706787765
2025-01-24 13:00:00,0.6004708882047286
2025-01-24 14:00:00,0.5980633190514383
2025-01-24 15:00:00,0.6086399138630433
2025-01-24 16:00:00,0.5999408765347973
2025-01-24 17:00:00,0.5988411521578542
2025-01-24 18:00:00,0.6064651429188929
2025-01-24 19:00:00,0.5993086405421405
2025-01-24 20:00:00,0.6025167348721562
2025-01-24 21:00:00,0.5909496900198574
2025-01-24 22:00:00,0.5998828333978201
2025-01-24 23:00:00,0.5923610755675799
